,ovid00.txt,ovid18.txt
ENSSSCG00000004385,6.7717302379818,6.64627008040015
ENSSSCG00000040199,4.48977031703522,4.07740055837806
ENSSSCG00000004387,6.35212623211801,6.13567834322294
ENSSSCG00000025777,9.54570346299938,9.49570000613894
ENSSSCG00000004432,6.32132436020028,6.90407545420103
ENSSSCG00000046251,-0.398324028692846,-0.124007281002475
ENSSSCG00000004433,0.634632995442716,-0.0715703187123352
ENSSSCG00000004434,4.85062354778818,4.77670557311489
ENSSSCG00000037424,4.99345385105264,5.04657183400554
ENSSSCG00000004392,5.98955337169616,6.69768852783275
ENSSSCG00000004393,5.25310177903184,5.4206229916609
ENSSSCG00000004394,3.79428635325911,4.65750156948824
ENSSSCG00000004419,3.56948975333798,2.95955655376388
ENSSSCG00000041409,0.569020831909257,1.57994556616121
ENSSSCG00000025703,5.8437178472979,6.04136113089383
ENSSSCG00000004420,6.02133064571124,6.24244339816416
ENSSSCG00000004421,4.63511307188411,4.16468991455365
ENSSSCG00000004422,-0.10267408363358,0.120971960069101
ENSSSCG00000004094,1.39091630755331,1.52991412232627
ENSSSCG00000004423,1.74296727879445,2.61223324767023
ENSSSCG00000036621,3.46964968671136,2.9783324599139
ENSSSCG00000004425,6.19040499889451,5.80589098909017
ENSSSCG00000024361,3.33303762989715,3.75693466790312
ENSSSCG00000004065,1.29271456044792,2.06295396553287
ENSSSCG00000004070,5.66683827922824,5.98599777847453
ENSSSCG00000004370,4.88135725620763,4.95948110074943
ENSSSCG00000026382,5.75337929744477,5.98522442938564
ENSSSCG00000004106,5.79970256350389,6.01810969184337
ENSSSCG00000038554,5.33925963149808,5.49964782452848
ENSSSCG00000004104,5.01978441140824,5.0286687556684
ENSSSCG00000004369,3.72443240074762,3.44675341970441
ENSSSCG00000005575,5.46294606816504,5.35628545646184
ENSSSCG00000022804,5.38167764188165,5.34788731950696
ENSSSCG00000030067,6.02515847302099,5.99293932862874
ENSSSCG00000028867,4.8643638656422,5.54862905277183
ENSSSCG00000004371,3.73194676691088,5.20242245595745
ENSSSCG00000004109,-0.535932356525643,-1.29286667119819
ENSSSCG00000004110,5.85752377868845,6.01810969184337
ENSSSCG00000005167,-1.85959081887877,-0.0715703187123352
ENSSSCG00000028974,4.81214865512127,3.77494535770578
ENSSSCG00000033175,5.48201056645119,5.31625910003341
ENSSSCG00000004373,3.60675107955764,3.92443472314641
ENSSSCG00000048240,0.786687304653473,0.821134874824825
ENSSSCG00000063189,-1.85959081887877,-1.1775369530134
ENSSSCG00000004374,3.95059546904845,4.11747672774461
ENSSSCG00000056379,5.95304726834619,3.96265269791819
ENSSSCG00000037985,3.6310678309753,3.61216925380466
ENSSSCG00000005131,1.72801446276469,1.07482002531683
ENSSSCG00000034120,0.31257685318606,0.675331127581949
ENSSSCG00000031159,2.47406574459352,2.64393932511461
ENSSSCG00000005134,-3.86827392481831,0.120971960069101
ENSSSCG00000043123,-1.05099970832053,-1.41822325544406
ENSSSCG00000036168,3.410003710725,3.50833821857975
ENSSSCG00000054729,0.428103320939158,0.848607254092414
ENSSSCG00000005130,-1.53708570420526,-1.29286667119819
ENSSSCG00000059324,0.897752759875959,1.00328565431989
ENSSSCG00000004379,1.97597987564102,1.34937800956022
ENSSSCG00000042082,-0.858148701903932,-3.28712593195401
ENSSSCG00000059436,-1.05099970832053,-1.29286667119819
ENSSSCG00000005587,5.43904258045699,5.51687403333838
ENSSSCG00000044325,-1.68934522239709,0.0751914838100142
ENSSSCG00000037071,1.23041596283431,1.00328565431989
ENSSSCG00000005590,5.415903134666,5.76141518473758
ENSSSCG00000049906,-0.858148701903932,-0.234970370691526
